0, 1351, -1, 0, 2020-11-25 16:52:02 UTC
1, 1354, -1, 0, 2020-11-25 16:52:05 UTC
2, 1357, -1, 0, 2020-11-25 16:52:09 UTC
3, 1354, 0, 0, 2020-11-25 16:52:11 UTC
4, 1355, 1, 0, 2020-11-25 16:52:16 UTC
5, 1356, 2, 0, 2020-11-25 16:52:19 UTC
6, 1357, 1, 1, 2020-11-25 16:52:24 UTC
7, 1357, 0, 0, 2020-11-25 16:52:27 UTC
8, 1358, 1, 0, 2020-11-25 16:52:32 UTC
9, 1359, 2, 0, 2020-11-25 16:52:35 UTC
10, 1351, 0, 1, 2020-11-25 16:52:42 UTC
11, 1352, 1, 1, 2020-11-25 16:52:45 UTC
12, 1353, 2, 1, 2020-11-25 16:52:47 UTC
