0, 1815, 3, 0, 2020-11-25 16:56:16 UTC
1, 1811, 0, 0, 2020-11-25 16:56:22 UTC
2, 1803, 1, 0, 2020-11-25 16:56:29 UTC
3, 1807, 0, 0, 2020-11-25 16:56:43 UTC
4, 1816, 1, 0, 2020-11-25 16:56:46 UTC
5, 1812, -1, 0, 2020-11-25 16:56:52 UTC
6, 1804, 2, 0, 2020-11-25 16:56:55 UTC
7, 1812, 2, 0, 2020-11-25 16:57:00 UTC
8, 1805, 0, 0, 2020-11-25 16:57:15 UTC
9, 1808, 1, 0, 2020-11-25 16:57:19 UTC
10, 1809, 3, 0, 2020-11-25 16:57:22 UTC
11, 1806, 3, 0, 2020-11-25 16:57:29 UTC
12, 1813, 1, 0, 2020-11-25 16:57:36 UTC
13, 1817, 0, 0, 2020-11-25 16:57:40 UTC
14, 1814, -1, 0, 2020-11-25 16:57:44 UTC
15, 1810, 2, 0, 2020-11-25 16:57:47 UTC
16, 1814, -1, 0, 2020-11-25 16:57:59 UTC
17, 1818, 2, 0, 2020-11-25 16:58:01 UTC
18, 1814, 3, 0, 2020-11-25 16:58:04 UTC
