0, 1378, 1, 0, 2020-11-25 17:30:33 UTC
1, 1384, 2, 0, 2020-11-25 17:30:35 UTC
2, 1381, 2, 0, 2020-11-25 17:30:37 UTC
3, 1382, 1, 0, 2020-11-25 17:30:40 UTC
4, 1385, 1, 2, 2020-11-25 17:30:43 UTC
5, 1379, -1, 0, 2020-11-25 17:30:47 UTC
6, 1383, -1, 0, 2020-11-25 17:30:48 UTC
7, 1386, -1, 0, 2020-11-25 17:30:50 UTC
8, 1383, -1, 0, 2020-11-25 17:30:51 UTC
9, 1379, 0, 0, 2020-11-25 17:30:53 UTC
10, 1380, 2, 0, 2020-11-25 17:30:57 UTC
11, 1383, -1, 0, 2020-11-25 17:31:00 UTC
12, 1386, 0, 0, 2020-11-25 17:31:03 UTC
13, 1383, 0, 0, 2020-11-25 17:31:05 UTC
