0, 1955, -1, 0, 2020-11-25 16:46:58 UTC
1, 1959, 2, 0, 2020-11-25 16:47:20 UTC
2, 1955, 1, 0, 2020-11-25 16:47:22 UTC
3, 1960, 1, 0, 2020-11-25 16:47:26 UTC
4, 1956, 3, 0, 2020-11-25 16:47:29 UTC
5, 1951, -1, 0, 2020-11-25 16:47:45 UTC
6, 1947, 2, 0, 2020-11-25 16:47:49 UTC
7, 1948, 3, 0, 2020-11-25 16:47:56 UTC
8, 1957, 2, 0, 2020-11-25 16:48:06 UTC
9, 1949, 1, 0, 2020-11-25 16:48:13 UTC
10, 1951, 2, 2, 2020-11-25 16:48:44 UTC
11, 1952, 1, 3, 2020-11-25 16:48:48 UTC
12, 1953, 3, 2, 2020-11-25 16:49:00 UTC
13, 1961, 3, 2, 2020-11-25 16:49:04 UTC
