0, 2220, 2, 0, 2020-11-25 16:58:41 UTC
1, 2232, 1, 0, 2020-11-25 16:58:43 UTC
2, 2233, 3, 0, 2020-11-25 16:58:48 UTC
3, 2221, -1, 0, 2020-11-25 16:58:59 UTC
4, 2228, 1, 0, 2020-11-25 16:59:02 UTC
5, 2221, 1, 0, 2020-11-25 16:59:09 UTC
6, 2234, 2, 0, 2020-11-25 16:59:18 UTC
7, 2235, 0, 0, 2020-11-25 16:59:21 UTC
8, 2224, 1, 2, 2020-11-25 16:59:42 UTC
9, 2225, 2, 0, 2020-11-25 16:59:48 UTC
10, 2226, 0, 0, 2020-11-25 16:59:53 UTC
11, 2222, 3, 0, 2020-11-25 16:59:58 UTC
12, 2229, 2, 0, 2020-11-25 17:00:01 UTC
13, 2227, 3, 0, 2020-11-25 17:00:05 UTC
14, 2230, 0, 2, 2020-11-25 17:00:08 UTC
