0, 1939, 0, 0, 2020-11-10 19:58:09 UTC
1, 1935, 3, 0, 2020-11-10 19:58:13 UTC
2, 1931, 1, 0, 2020-11-10 19:58:16 UTC
3, 1936, -1, 0, 2020-11-10 19:58:21 UTC
4, 1940, -1, 0, 2020-11-10 19:58:23 UTC
5, 1943, -1, 0, 2020-11-10 19:58:25 UTC
6, 1943, 2, 0, 2020-11-10 19:58:26 UTC
7, 1944, 3, 0, 2020-11-10 19:58:41 UTC
8, 1940, 2, 0, 2020-11-10 19:58:51 UTC
9, 1945, 2, 0, 2020-11-10 19:58:59 UTC
10, 1945, 0, 0, 2020-11-10 19:59:07 UTC
11, 1936, 2, 0, 2020-11-10 19:59:11 UTC
12, 1932, 3, 0, 2020-11-10 19:59:16 UTC
13, 1933, 2, 0, 2020-11-10 19:59:24 UTC
14, 1937, -1, 0, 2020-11-10 19:59:27 UTC
15, 1941, 1, 0, 2020-11-10 19:59:31 UTC
16, 1946, 1, 0, 2020-11-10 19:59:34 UTC
17, 1942, 3, 0, 2020-11-10 19:59:38 UTC
18, 1937, 1, 0, 2020-11-10 19:59:42 UTC
19, 1938, -1, 0, 2020-11-10 19:59:45 UTC
20, 1934, 0, 0, 2020-11-10 19:59:50 UTC
