0, 1803, 1, 0, 2020-11-10 19:52:54 UTC
1, 1807, 0, 0, 2020-11-10 19:52:58 UTC
2, 1811, 0, 1, 2020-11-10 19:53:00 UTC
3, 1815, 3, 0, 2020-11-10 19:53:02 UTC
4, 1804, 2, 0, 2020-11-10 19:53:14 UTC
5, 1808, 1, 0, 2020-11-10 19:53:19 UTC
6, 1812, 2, 0, 2020-11-10 19:53:23 UTC
7, 1816, 1, 2, 2020-11-10 19:53:30 UTC
8, 1805, 3, 0, 2020-11-10 19:53:37 UTC
9, 1805, 0, 0, 2020-11-10 19:53:41 UTC
10, 1809, -1, 0, 2020-11-10 19:53:46 UTC
11, 1814, -1, 0, 2020-11-10 19:53:55 UTC
12, 1813, -1, 0, 2020-11-10 19:53:58 UTC
13, 1809, 3, 0, 2020-11-10 19:54:02 UTC
14, 1813, 1, 0, 2020-11-10 19:54:08 UTC
15, 1817, 0, 0, 2020-11-10 19:54:10 UTC
16, 1806, 3, 0, 2020-11-10 19:54:16 UTC
17, 1810, 2, 0, 2020-11-10 19:54:18 UTC
18, 1818, 2, 0, 2020-11-10 19:54:23 UTC
19, 1814, 3, 0, 2020-11-10 19:54:30 UTC
