0, 2268, 0, 0, 2020-11-10 20:13:38 UTC
1, 2272, 3, 0, 2020-11-10 20:13:41 UTC
2, 2276, 2, 0, 2020-11-10 20:13:43 UTC
3, 2280, 2, 0, 2020-11-10 20:13:46 UTC
4, 2277, -1, 0, 2020-11-10 20:13:50 UTC
5, 2273, 0, 1, 2020-11-10 20:13:53 UTC
6, 2277, 1, 0, 2020-11-10 20:14:01 UTC
7, 2269, -1, 0, 2020-11-10 20:14:05 UTC
8, 2281, -1, 0, 2020-11-10 20:14:07 UTC
9, 2278, -1, 0, 2020-11-10 20:14:08 UTC
10, 2274, 1, 1, 2020-11-10 20:14:11 UTC
11, 2275, 2, 0, 2020-11-10 20:14:17 UTC
12, 2278, 0, 0, 2020-11-10 20:14:19 UTC
13, 2269, 3, 0, 2020-11-10 20:14:22 UTC
14, 2281, 3, 2, 2020-11-10 20:14:26 UTC
15, 2279, -1, 0, 2020-11-10 20:14:29 UTC
16, 2282, 1, 0, 2020-11-10 20:14:32 UTC
17, 2270, 2, 0, 2020-11-10 20:14:35 UTC
18, 2279, 3, 0, 2020-11-10 20:14:40 UTC
19, 2283, -1, 0, 2020-11-10 20:14:45 UTC
20, 2271, 1, 0, 2020-11-10 20:14:49 UTC
