0, 1807, -1, 0, 2020-11-10 19:51:31 UTC
1, 1803, 1, 0, 2020-11-10 19:51:34 UTC
2, 1807, 0, 0, 2020-11-10 19:51:38 UTC
3, 1811, 0, 0, 2020-11-10 19:51:40 UTC
4, 1815, 3, 0, 2020-11-10 19:51:43 UTC
5, 1804, 2, 0, 2020-11-10 19:51:47 UTC
6, 1808, 1, 0, 2020-11-10 19:51:52 UTC
7, 1812, 2, 0, 2020-11-10 19:51:57 UTC
8, 1816, 1, 0, 2020-11-10 19:52:02 UTC
9, 1805, 0, 0, 2020-11-10 19:52:07 UTC
10, 1809, 3, 0, 2020-11-10 19:52:12 UTC
11, 1813, 1, 0, 2020-11-10 19:52:16 UTC
12, 1817, 0, 0, 2020-11-10 19:52:20 UTC
13, 1806, 3, 0, 2020-11-10 19:52:33 UTC
14, 1810, 2, 0, 2020-11-10 19:52:37 UTC
15, 1814, 3, 0, 2020-11-10 19:52:42 UTC
