0, 2048, -1, 0, 2020-11-10 19:47:30 UTC
1, 2047, 1, 0, 2020-11-10 19:47:34 UTC
2, 2050, -1, 0, 2020-11-10 19:47:39 UTC
3, 2051, -1, 0, 2020-11-10 19:47:41 UTC
4, 2055, -1, 0, 2020-11-10 19:47:43 UTC
5, 2048, 0, 0, 2020-11-10 19:47:48 UTC
6, 2054, -1, 0, 2020-11-10 19:47:54 UTC
7, 2053, 2, 0, 2020-11-10 19:47:52 UTC
8, 2049, 2, 0, 2020-11-10 19:47:57 UTC
9, 2051, -1, 0, 2020-11-10 19:48:00 UTC
10, 2050, 2, 0, 2020-11-10 19:48:04 UTC
11, 2054, 0, 0, 2020-11-10 19:48:09 UTC
12, 2051, -1, 0, 2020-11-10 19:48:15 UTC
13, 2055, 1, 0, 2020-11-10 19:48:20 UTC
14, 2051, 1, 0, 2020-11-10 19:48:23 UTC
