0, 2636, 4, 0, 2020-11-10 20:10:55 UTC
1, 2641, 2, 0, 2020-11-10 20:10:58 UTC
2, 2646, 2, 0, 2020-11-10 20:11:01 UTC
3, 2651, 1, 0, 2020-11-10 20:11:03 UTC
4, 2637, 3, 0, 2020-11-10 20:11:05 UTC
5, 2642, 4, 0, 2020-11-10 20:11:10 UTC
6, 2647, -1, 0, 2020-11-10 20:11:14 UTC
7, 2643, 1, 0, 2020-11-10 20:11:22 UTC
8, 2652, 4, 0, 2020-11-10 20:11:30 UTC
9, 2653, -1, 0, 2020-11-10 20:11:34 UTC
10, 2653, 2, 0, 2020-11-10 20:11:45 UTC
11, 2654, 0, 0, 2020-11-10 20:11:47 UTC
12, 2647, 4, 0, 2020-11-10 20:11:50 UTC
13, 2648, 1, 0, 2020-11-10 20:11:53 UTC
14, 2638, 1, 3, 2020-11-10 20:11:58 UTC
15, 2639, 2, 0, 2020-11-10 20:12:05 UTC
16, 2649, 3, 0, 2020-11-10 20:12:10 UTC
17, 2644, 3, 2, 2020-11-10 20:12:16 UTC
18, 2655, 3, 3, 2020-11-10 20:12:27 UTC
19, 2640, 0, 0, 2020-11-10 20:12:31 UTC
20, 2645, -1, 0, 2020-11-10 20:12:35 UTC
21, 2650, -1, 0, 2020-11-10 20:12:38 UTC
22, 2645, 0, 1, 2020-11-10 20:12:40 UTC
23, 2650, 0, 0, 2020-11-10 20:12:43 UTC
