0, 2316, 1, 0, 2020-11-10 20:27:45 UTC
1, 2324, 3, 0, 2020-11-10 20:27:48 UTC
2, 2325, 2, 0, 2020-11-10 20:27:50 UTC
3, 2328, 0, 0, 2020-11-10 20:27:52 UTC
4, 2317, 3, 0, 2020-11-10 20:27:56 UTC
5, 2320, 1, 1, 2020-11-10 20:27:59 UTC
6, 2321, 0, 0, 2020-11-10 20:28:05 UTC
7, 2329, -1, 0, 2020-11-10 20:28:10 UTC
8, 2326, -1, 0, 2020-11-10 20:28:14 UTC
9, 2329, 3, 2, 2020-11-10 20:28:19 UTC
10, 2318, -1, 0, 2020-11-10 20:28:28 UTC
11, 2322, 3, 0, 2020-11-10 20:28:33 UTC
12, 2323, 2, 0, 2020-11-10 20:28:38 UTC
13, 2330, 2, 2, 2020-11-10 20:28:41 UTC
14, 2318, 0, 0, 2020-11-10 20:28:46 UTC
15, 2326, 0, 3, 2020-11-10 20:28:50 UTC
16, 2327, 1, 0, 2020-11-10 20:28:52 UTC
17, 2331, 1, 0, 2020-11-10 20:28:53 UTC
18, 2319, 2, 3, 2020-11-10 20:28:56 UTC
