Player Id,Tree with gini and max_depth 4,Tree with entropy and max_depth 4,Tree with gini and max_depth 3,Tree with entropy and max_depth 3,Polynomial  Division SVC,RBF Division SVC,Random Forest with gini (3 trees),Random Forest with gini (10 trees),Random Forest with entropy (3 trees),Random Forest with entropy (10 trees)
61,0.759902540898016,0.7185694396101636,0.7451966585450749,0.7185694396101636,0.7275234946049426,0.7274973894883398,0.7510268012530456,0.7804907761921336,0.7466150365471632,0.7775757048381483
63,0.6862229102167182,0.6803663570691434,0.693532851737186,0.6803663570691434,0.7272703818369454,0.7156002751977985,0.7155228758169934,0.7141296869625043,0.708204334365325,0.7199776401788787
3,0.6799620878890704,0.6971586862720456,0.6788938460893972,0.6971586862720456,0.7108468434502115,0.7131666038289137,0.6914456872355578,0.7040237107787691,0.6811507687151774,0.70629634284278
2,0.7639484978540771,0.7349785407725321,0.7736051502145923,0.7349785407725321,0.757510729613734,0.7714592274678111,0.7778969957081545,0.7896995708154506,0.7725321888412017,0.7950643776824035
11,0.8703703703703703,0.8981481481481481,0.8796296296296297,0.8981481481481481,0.898478835978836,0.935515873015873,0.871362433862434,0.9632936507936508,0.8898809523809523,0.962962962962963
9,0.8375,0.705921052631579,0.7473684210526317,0.705921052631579,0.7598684210526316,0.7473684210526317,0.705921052631579,0.7322368421052632,0.6934210526315789,0.7585526315789474
14,0.88,0.8200000000000001,0.85,0.8200000000000001,0.8400000000000001,0.8200000000000001,0.81,0.8300000000000001,0.78,0.86
20,0.7380088159891173,0.7506768953068592,0.7570011248888191,0.7506768953068592,0.749784178307958,0.7533844765342961,0.7561084078899178,0.7678576100036625,0.7551960707371946,0.7560985978130069
23,0.779074922417615,0.7654733756957786,0.803845869661593,0.7654733756957786,0.8236909511846706,0.8348788237032658,0.777806511994483,0.8087655780503423,0.7815440126102162,0.8174597310477316
26,0.6718804461484837,0.6852344022307424,0.6901577204600906,0.6852344022307424,0.705036598117811,0.6869336005576856,0.6638746078773092,0.6869227082607181,0.6605742418961311,0.6786881317532242
34,0.7350000000000001,0.66,0.6799999999999999,0.66,0.7999999999999999,0.79,0.735,0.7375,0.735,0.7275
29,0.8801912568306011,0.8181693989071038,0.8429644808743169,0.8181693989071038,0.8760245901639345,0.8429644808743169,0.7484289617486338,0.8305327868852459,0.7399590163934426,0.8264344262295082
38,0.8280590717299579,0.7898409607270367,0.7802255761116521,0.7898409607270367,0.8503326841934437,0.8408390133073678,0.8121551444336255,0.8470058422590068,0.818524829600779,0.8406361570918532
32,0.7357293868921776,0.6897463002114165,0.7702167019027484,0.6897463002114165,0.8047040169133193,0.8047040169133192,0.6552589852008457,0.6897463002114165,0.65473044397463,0.7182875264270613
36,0.9210526315789473,0.7105263157894737,0.894736842105263,0.7105263157894737,0.9210526315789473,0.9210526315789473,0.8026315789473684,0.881578947368421,0.7894736842105263,0.8684210526315789
37,0.796875,0.578125,0.640625,0.578125,0.796875,0.796875,0.7109375,0.8125,0.7109375,0.796875
52,0.6807213549637793,0.7126483692140257,0.6951756623473795,0.7126483692140257,0.7095874570622046,0.70028568513417,0.7044094140053737,0.697178009046696,0.7023560521035269,0.6992398734822977
47,0.6838225578102879,0.719865502595564,0.7144997640396413,0.719865502595564,0.7298419065596979,0.7398183105238321,0.7168003775365739,0.7137352524775838,0.7114275601698915,0.7198607833883908
50,0.6973684210526316,0.6578947368421052,0.6907894736842106,0.6578947368421052,0.6776315789473685,0.6776315789473685,0.6776315789473685,0.6842105263157895,0.6973684210526316,0.6842105263157895
44,0.7068965517241379,0.6724137931034483,0.6839080459770115,0.6724137931034483,0.7241379310344828,0.7614942528735631,0.7212643678160919,0.7442528735632183,0.7327586206896551,0.735632183908046
51,0.6521739130434782,0.5652173913043478,0.5978260869565217,0.5652173913043478,0.6413043478260869,0.6304347826086957,0.4782608695652174,0.5652173913043478,0.4891304347826087,0.5
