Player Id,Tree with gini and max_depth 4,Tree with entropy and max_depth 4,Tree with gini and max_depth 3,Tree with entropy and max_depth 3,Polynomial  Division SVC,RBF Division SVC,Random Forest with gini (3 trees),Random Forest with gini (10 trees),Random Forest with entropy (3 trees),Random Forest with entropy (10 trees)
61,0.6512605042016807,0.6218487394957983,0.6428571428571429,0.6218487394957983,0.6050420168067226,0.6428571428571429,0.5630252100840336,0.592436974789916,0.5630252100840336,0.6008403361344538
63,0.47639484978540775,0.4892703862660944,0.44206008583690987,0.4892703862660944,0.5150214592274678,0.4892703862660944,0.44206008583690987,0.4334763948497854,0.4334763948497854,0.44206008583690987
3,0.47435897435897434,0.358974358974359,0.48717948717948717,0.358974358974359,0.48717948717948717,0.46794871794871795,0.42948717948717946,0.41346153846153844,0.40064102564102566,0.391025641025641
2,0.5674157303370787,0.5730337078651685,0.5730337078651685,0.5730337078651685,0.5758426966292135,0.5870786516853933,0.550561797752809,0.5533707865168539,0.5140449438202247,0.5421348314606742
11,1.0,0.9491525423728814,0.9830508474576272,0.9491525423728814,0.9830508474576272,0.9830508474576272,0.9661016949152542,0.9830508474576272,1.0,0.9830508474576272
9,0.5,0.3382352941176471,0.5,0.3382352941176471,0.4117647058823529,0.39705882352941174,0.4117647058823529,0.45588235294117646,0.4117647058823529,0.4264705882352941
14,0.5,0.46153846153846156,0.4846153846153846,0.46153846153846156,0.5,0.5,0.45384615384615384,0.4846153846153846,0.45384615384615384,0.4846153846153846
20,0.3288973384030418,0.2661596958174905,0.2813688212927757,0.2661596958174905,0.33079847908745247,0.3288973384030418,0.3155893536121673,0.3193916349809886,0.311787072243346,0.2718631178707224
23,0.7791411042944786,0.6319018404907976,0.7760736196319018,0.6319018404907976,0.7914110429447853,0.7914110429447853,0.7576687116564417,0.7760736196319018,0.7576687116564417,0.7852760736196319
26,0.5342465753424658,0.3789954337899543,0.4337899543378995,0.3789954337899543,0.4931506849315068,0.5068493150684932,0.45662100456621,0.4155251141552511,0.4383561643835616,0.4337899543378995
34,0.6593406593406593,0.5274725274725275,0.5824175824175825,0.5274725274725275,0.6923076923076923,0.7032967032967034,0.6483516483516484,0.6153846153846154,0.6153846153846154,0.5714285714285714
29,0.7285714285714285,0.6285714285714286,0.6714285714285714,0.6285714285714286,0.7142857142857143,0.7142857142857143,0.6142857142857143,0.6571428571428571,0.6142857142857143,0.6714285714285714
38,0.7571428571428571,0.6857142857142857,0.7571428571428571,0.6857142857142857,0.7857142857142857,0.7714285714285715,0.7571428571428571,0.7857142857142857,0.7714285714285715,0.7571428571428571
32,0.5795454545454546,0.48863636363636365,0.5568181818181818,0.48863636363636365,0.5227272727272727,0.5113636363636364,0.48863636363636365,0.5113636363636364,0.5454545454545454,0.5113636363636364
36,0.5483870967741935,0.4838709677419355,0.5483870967741935,0.4838709677419355,0.5161290322580645,0.5161290322580645,0.5483870967741935,0.5483870967741935,0.5483870967741935,0.5161290322580645
37,0.7105263157894737,0.5526315789473685,0.5,0.5526315789473685,0.631578947368421,0.631578947368421,0.5263157894736842,0.631578947368421,0.631578947368421,0.6578947368421053
52,0.43103448275862066,0.35714285714285715,0.37192118226600984,0.35714285714285715,0.4187192118226601,0.39408866995073893,0.3768472906403941,0.3620689655172414,0.3842364532019704,0.3620689655172414
47,0.3191489361702128,0.3191489361702128,0.3215130023640662,0.3191489361702128,0.38534278959810875,0.3971631205673759,0.3617021276595745,0.3309692671394799,0.31678486997635935,0.31678486997635935
50,0.5531914893617021,0.40425531914893614,0.48936170212765956,0.40425531914893614,0.5106382978723404,0.5212765957446809,0.5638297872340425,0.5319148936170213,0.5425531914893617,0.5319148936170213
44,0.6384615384615384,0.6076923076923076,0.5846153846153846,0.6076923076923076,0.5384615384615384,0.6076923076923076,0.6307692307692307,0.6538461538461539,0.6230769230769231,0.6153846153846154
51,0.49206349206349204,0.3492063492063492,0.38095238095238093,0.3492063492063492,0.42857142857142855,0.4126984126984127,0.38095238095238093,0.47619047619047616,0.3492063492063492,0.4603174603174603
