0, 2076, 0, 0, 2020-11-10 23:39:25 UTC
1, 2077, 4, 0, 2020-11-10 23:39:28 UTC
2, 2078, 2, 0, 2020-11-10 23:39:33 UTC
3, 2079, 3, 0, 2020-11-10 23:39:37 UTC
4, 2080, 1, 0, 2020-11-10 23:39:43 UTC
5, 2081, 1, 1, 2020-11-10 23:39:50 UTC
6, 2082, 2, 1, 2020-11-10 23:39:54 UTC
7, 2083, 0, 0, 2020-11-10 23:39:59 UTC
8, 2084, 2, 0, 2020-11-10 23:40:09 UTC
9, 2084, 3, 1, 2020-11-10 23:40:17 UTC
10, 2085, 4, 0, 2020-11-10 23:40:22 UTC
11, 2086, 1, 2, 2020-11-10 23:40:25 UTC
12, 2087, 0, 2, 2020-11-10 23:40:31 UTC
13, 2088, 2, 2, 2020-11-10 23:40:35 UTC
14, 2089, 3, 1, 2020-11-10 23:40:41 UTC
15, 2090, 4, 2, 2020-11-10 23:40:46 UTC
16, 2091, 1, 3, 2020-11-10 23:40:53 UTC
17, 2092, 4, 2, 2020-11-10 23:40:56 UTC
18, 2093, 2, 3, 2020-11-10 23:41:01 UTC
19, 2094, 0, 0, 2020-11-10 23:41:05 UTC
20, 2095, 3, 0, 2020-11-10 23:41:09 UTC
