0, 1563, 1, 0, 2020-11-10 23:07:58 UTC
1, 1564, 3, 0, 2020-11-10 23:08:01 UTC
2, 1565, 0, 0, 2020-11-10 23:08:04 UTC
3, 1566, 3, 0, 2020-11-10 23:08:07 UTC
4, 1566, 2, 0, 2020-11-10 23:08:12 UTC
5, 1567, 2, 1, 2020-11-10 23:08:17 UTC
6, 1568, 0, 1, 2020-11-10 23:08:21 UTC
7, 1569, -1, 0, 2020-11-10 23:08:25 UTC
8, 1569, 3, 0, 2020-11-10 23:08:29 UTC
9, 1570, 1, 0, 2020-11-10 23:08:32 UTC
10, 1572, -1, 0, 2020-11-10 23:08:34 UTC
11, 1571, 1, 0, 2020-11-10 23:08:39 UTC
12, 1572, 2, 0, 2020-11-10 23:08:42 UTC
13, 1573, 0, 0, 2020-11-10 23:08:45 UTC
14, 1574, -1, 0, 2020-11-10 23:08:57 UTC
15, 1574, 3, 1, 2020-11-10 23:09:04 UTC
16, 1574, 3, 0, 2020-11-10 23:09:10 UTC
