0, 40, -1, 0, 2020-10-19 17:46:14 UTC
1, 43, -1, 0, 2020-10-19 17:46:17 UTC
2, 43, 2, 0, 2020-10-19 17:46:18 UTC
3, 44, -1, 0, 2020-10-19 17:46:21 UTC
4, 37, 1, 0, 2020-10-19 17:46:23 UTC
5, 40, 0, 0, 2020-10-19 17:46:25 UTC
6, 41, -1, 0, 2020-10-19 17:46:28 UTC
7, 44, 1, 0, 2020-10-19 17:46:34 UTC
8, 41, 0, 0, 2020-10-19 17:46:37 UTC
9, 42, -1, 0, 2020-10-19 17:46:40 UTC
10, 41, -1, 0, 2020-10-19 17:46:42 UTC
11, 41, -1, 0, 2020-10-19 17:46:45 UTC
12, 39, -1, 0, 2020-10-19 17:46:47 UTC
13, 38, 2, 0, 2020-10-19 17:46:49 UTC
14, 41, -1, 0, 2020-10-19 17:46:53 UTC
15, 45, 0, 0, 2020-10-19 17:46:57 UTC
16, 39, 2, 0, 2020-10-19 17:46:59 UTC
17, 39, 0, 2, 2020-10-19 17:47:03 UTC
18, 41, 1, 0, 2020-10-19 17:47:07 UTC
