0, 25, 2, 0, 2020-10-17 04:21:21 UTC
1, 22, 1, 0, 2020-10-17 04:21:45 UTC
2, 23, -1, 0, 2020-10-17 04:22:03 UTC
3, 27, 0, 0, 2020-10-17 04:22:13 UTC
4, 23, 0, 0, 2020-10-17 04:22:42 UTC
5, 26, -1, 0, 2020-10-17 04:23:25 UTC
6, 19, 2, 0, 2020-10-17 04:23:40 UTC
7, 26, 1, 0, 2020-10-17 04:23:53 UTC
8, 27, 0, 0, 2020-10-17 04:24:08 UTC
9, 24, -1, 0, 2020-10-17 04:24:26 UTC
10, 20, -1, 0, 2020-10-17 04:24:34 UTC
11, 24, 2, 0, 2020-10-17 04:24:37 UTC
12, 20, 1, 0, 2020-10-17 04:24:39 UTC
13, 21, 0, 0, 2020-10-17 04:24:42 UTC
