0, 1146, 1, 0, 2020-10-19 00:15:28 UTC
1, 1141, 3, 0, 2020-10-19 00:15:33 UTC
2, 1147, 4, 0, 2020-10-19 00:15:39 UTC
3, 1142, 2, 0, 2020-10-19 00:16:03 UTC
4, 1131, 1, 0, 2020-10-19 00:16:14 UTC
5, 1148, 2, 0, 2020-10-19 00:16:36 UTC
6, 1136, 1, 0, 2020-10-19 00:16:47 UTC
7, 1143, 4, 0, 2020-10-19 00:16:54 UTC
8, 1132, 4, 0, 2020-10-19 00:17:00 UTC
9, 1137, 3, 0, 2020-10-19 00:17:09 UTC
10, 1144, 0, 0, 2020-10-19 00:17:21 UTC
11, 1149, 0, 0, 2020-10-19 00:17:38 UTC
12, 1138, 0, 0, 2020-10-19 00:18:02 UTC
13, 1133, -1, 0, 2020-10-19 00:18:13 UTC
14, 1145, 1, 0, 2020-10-19 00:18:21 UTC
15, 1133, 0, 0, 2020-10-19 00:18:41 UTC
16, 1150, 3, 0, 2020-10-19 00:18:50 UTC
17, 1139, 2, 0, 2020-10-19 00:18:58 UTC
18, 1140, 4, 0, 2020-10-19 00:19:05 UTC
19, 1134, 2, 0, 2020-10-19 00:19:13 UTC
