0, 61, 2, 0, 2020-10-17 04:28:21 UTC
1, 58, 2, 1, 2020-10-17 04:28:32 UTC
2, 55, -1, 0, 2020-10-17 04:28:36 UTC
3, 55, 0, 0, 2020-10-17 04:28:40 UTC
4, 62, -1, 0, 2020-10-17 04:28:55 UTC
5, 60, 0, 0, 2020-10-17 04:29:39 UTC
6, 60, -1, 0, 2020-10-17 04:29:46 UTC
7, 59, 1, 0, 2020-10-17 04:29:53 UTC
8, 60, 0, 0, 2020-10-17 04:29:56 UTC
9, 56, 1, 1, 2020-10-17 04:30:05 UTC
10, 57, 2, 0, 2020-10-17 04:30:18 UTC
11, 62, -1, 0, 2020-10-17 04:30:27 UTC
12, 62, 0, 0, 2020-10-17 04:31:11 UTC
13, 63, 1, 0, 2020-10-17 04:31:14 UTC
