0, 871, 4, 0, 2020-10-17 22:13:09 UTC
1, 876, 1, 0, 2020-10-17 22:13:12 UTC
2, 881, 3, 0, 2020-10-17 22:13:21 UTC
3, 886, 3, 0, 2020-10-17 22:13:49 UTC
4, 877, 2, 0, 2020-10-17 22:13:54 UTC
5, 872, -1, 0, 2020-10-17 22:13:59 UTC
6, 887, 4, 0, 2020-10-17 22:14:09 UTC
7, 872, 0, 0, 2020-10-17 22:14:14 UTC
8, 878, 3, 0, 2020-10-17 22:14:34 UTC
9, 888, 2, 0, 2020-10-17 22:15:05 UTC
10, 882, 4, 0, 2020-10-17 22:15:09 UTC
11, 883, 0, 0, 2020-10-17 22:15:31 UTC
12, 873, 1, 0, 2020-10-17 22:15:52 UTC
13, 874, 2, 0, 2020-10-17 22:16:38 UTC
14, 879, 4, 0, 2020-10-17 22:16:46 UTC
15, 889, 0, 0, 2020-10-17 22:16:55 UTC
16, 884, 1, 0, 2020-10-17 22:17:03 UTC
17, 880, 0, 0, 2020-10-17 22:17:09 UTC
18, 875, 3, 0, 2020-10-17 22:17:12 UTC
19, 885, 2, 0, 2020-10-17 22:17:20 UTC
20, 890, 1, 0, 2020-10-17 22:17:23 UTC
