0, 1967, 2, 0, 2020-11-16 00:48:37 UTC
1, 1971, 1, 0, 2020-11-16 00:48:44 UTC
2, 1963, 3, 0, 2020-11-16 00:48:51 UTC
3, 1964, 0, 0, 2020-11-16 00:48:56 UTC
4, 1965, 1, 0, 2020-11-16 00:49:06 UTC
5, 1975, 2, 0, 2020-11-16 00:49:22 UTC
6, 1972, 0, 0, 2020-11-16 00:49:31 UTC
7, 1973, 3, 0, 2020-11-16 00:49:43 UTC
8, 1968, 0, 0, 2020-11-16 00:50:09 UTC
9, 1969, 3, 0, 2020-11-16 00:50:23 UTC
10, 1970, 1, 0, 2020-11-16 00:50:31 UTC
11, 1966, 2, 0, 2020-11-16 00:50:49 UTC
12, 1976, 0, 0, 2020-11-16 00:51:08 UTC
13, 1977, 3, 0, 2020-11-16 00:51:14 UTC
14, 1978, 1, 0, 2020-11-16 00:51:25 UTC
15, 1974, 2, 0, 2020-11-16 00:51:32 UTC
