0, 1775, 1, 0, 2020-11-16 00:31:17 UTC
1, 1771, 0, 0, 2020-11-16 00:31:27 UTC
2, 1779, 3, 0, 2020-11-16 00:31:35 UTC
3, 1783, 2, 0, 2020-11-16 00:31:39 UTC
4, 1784, 0, 0, 2020-11-16 00:33:15 UTC
5, 1772, 3, 0, 2020-11-16 00:33:32 UTC
6, 1780, 2, 0, 2020-11-16 00:33:47 UTC
7, 1785, 1, 0, 2020-11-16 00:35:25 UTC
8, 1773, 1, 2, 2020-11-16 00:35:45 UTC
9, 1774, 2, 0, 2020-11-16 00:35:55 UTC
10, 1781, 0, 0, 2020-11-16 00:36:08 UTC
11, 1782, 1, 0, 2020-11-16 00:36:26 UTC
12, 1786, 3, 0, 2020-11-16 00:36:59 UTC
13, 1776, 0, 0, 2020-11-16 00:37:10 UTC
14, 1777, 2, 0, 2020-11-16 00:37:18 UTC
15, 1778, 3, 0, 2020-11-16 00:37:27 UTC
