player,Tree with gini,Tree with gini and impurity decrease,Tree with entropy,Tree with entropy and impurity decrease,Small NN with lbfgs,Medium NN with lbfgs,Mixed NN with lbfgs,Big NN with lbfgs,Small NN with adam,Medium NN with adam,Mixed NN with adam,Big NN with adam,K-Neighbors (2 groups),K-Neighbors (3 groups),K-Neighbors (5 groups),K-Neighbors (8 groups),Linear Division SVC,Polynomial  Division SVC,RBF Division SVC,Naive bayes assuming Gaussian,Random Forest with gini (3 trees),Random Forest with gini (5 trees),Random Forest with gini (10 trees),Random Forest with entropy (3 trees),Random Forest with entropy (5 trees),Random Forest with entropy (10 trees)
3,0.7073170731707317,0.7146341463414634,0.7073170731707317,0.7146341463414634,0.7146341463414634,0.7365853658536585,0.7146341463414634,0.7439024390243902,0.28536585365853656,0.7146341463414634,0.7146341463414634,0.7146341463414634,0.6829268292682927,0.6439024390243903,0.6707317073170732,0.7195121951219512,0.7146341463414634,0.7268292682926829,0.7219512195121951,0.6951219512195121,0.6853658536585366,0.7219512195121951,0.7024390243902439,0.6780487804878049,0.7097560975609756,0.7365853658536585
2,0.7346491228070176,0.7083333333333334,0.7346491228070176,0.7083333333333334,0.7083333333333334,0.7236842105263158,0.7149122807017544,0.7302631578947368,0.2916666666666667,0.7236842105263158,0.7214912280701754,0.7324561403508771,0.6732456140350878,0.6754385964912281,0.6820175438596491,0.7324561403508771,0.7390350877192983,0.7390350877192983,0.7390350877192983,0.6973684210526315,0.7302631578947368,0.7478070175438597,0.7346491228070176,0.7017543859649122,0.7412280701754386,0.7258771929824561
11,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.45652173913043476,0.8478260869565217,0.45652173913043476,0.717391304347826,0.5434782608695652,0.8695652173913043,0.8478260869565217,0.9130434782608695,0.7608695652173914,0.8913043478260869,0.8478260869565217,0.7608695652173914,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8913043478260869,0.8695652173913043,0.8695652173913043
9,0.7887323943661971,0.7887323943661971,0.7887323943661971,0.7887323943661971,0.7887323943661971,0.7887323943661971,0.7887323943661971,0.7887323943661971,0.2112676056338028,0.7887323943661971,0.7887323943661971,0.7605633802816901,0.7887323943661971,0.6619718309859155,0.8169014084507042,0.7887323943661971,0.7887323943661971,0.7887323943661971,0.7887323943661971,0.704225352112676,0.8169014084507042,0.8028169014084507,0.7887323943661971,0.8028169014084507,0.8169014084507042,0.7887323943661971
14,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.7333333333333333,0.9,0.8444444444444444,0.8777777777777778,0.26666666666666666,0.7333333333333333,0.7333333333333333,0.8888888888888888,0.8555555555555555,0.8444444444444444,0.8444444444444444,0.8,0.9,0.9,0.8888888888888888,0.8666666666666667,0.9333333333333333,0.9444444444444444,0.9555555555555556,0.9333333333333333,0.9111111111111111,0.9555555555555556
19,0.5588235294117647,0.5882352941176471,0.3235294117647059,0.5882352941176471,0.5882352941176471,0.3235294117647059,0.5882352941176471,0.38235294117647056,0.4117647058823529,0.5882352941176471,0.5882352941176471,0.2647058823529412,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.3235294117647059,0.5294117647058824,0.5294117647058824,0.35294117647058826,0.4411764705882353,0.4117647058823529,0.4411764705882353,0.5882352941176471,0.35294117647058826,0.47058823529411764
20,0.696068012752391,0.71413390010627,0.696068012752391,0.71413390010627,0.71413390010627,0.7247608926673751,0.71413390010627,0.7173219978746015,0.2858660998937301,0.7343251859723698,0.71413390010627,0.71413390010627,0.61211477151966,0.5802337938363443,0.614240170031881,0.620616365568544,0.71413390010627,0.7258235919234857,0.7343251859723698,0.5812964930924548,0.6971307120085016,0.6992561105207227,0.7481402763018066,0.6886291179596175,0.6981934112646121,0.6950053134962806
15,1.0,1.0,1.0,1.0,0.375,1.0,0.375,0.875,0.625,0.375,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,0.5294117647058824,0.6470588235294118,0.5294117647058824,0.6470588235294118,0.6470588235294118,0.5882352941176471,0.47058823529411764,0.5294117647058824,0.35294117647058826,0.6470588235294118,0.7058823529411765,0.5294117647058824,0.7058823529411765,0.7058823529411765,0.6470588235294118,0.6470588235294118,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.47058823529411764,0.7647058823529411,0.7058823529411765,0.5882352941176471,0.7647058823529411,0.5294117647058824,0.6470588235294118
1,1.0,1.0,1.0,1.0,0.4666666666666667,1.0,0.4666666666666667,1.0,0.5333333333333333,0.4666666666666667,1.0,1.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.5333333333333333,1.0,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,0.7599531615925058,0.6709601873536299,0.711943793911007,0.711943793911007,0.6709601873536299,0.7482435597189696,0.6709601873536299,0.7540983606557377,0.32903981264637,0.7435597189695551,0.7365339578454333,0.7107728337236534,0.7412177985948478,0.7201405152224825,0.7236533957845434,0.7318501170960188,0.7564402810304449,0.7740046838407494,0.7622950819672131,0.7084309133489461,0.7634660421545667,0.7740046838407494,0.7564402810304449,0.7482435597189696,0.7704918032786885,0.775175644028103
25,0.6351351351351351,0.6351351351351351,0.6711711711711712,0.6351351351351351,0.6351351351351351,0.527027027027027,0.6486486486486487,0.6396396396396397,0.36486486486486486,0.6351351351351351,0.6351351351351351,0.6351351351351351,0.6576576576576577,0.46396396396396394,0.4774774774774775,0.5540540540540541,0.6351351351351351,0.7342342342342343,0.6351351351351351,0.5675675675675675,0.5585585585585585,0.6396396396396397,0.6486486486486487,0.6351351351351351,0.5045045045045045,0.6711711711711712
