player,Tree with gini,Tree with gini and impurity decrease,Tree with entropy,Tree with entropy and impurity decrease,Small NN with lbfgs,Medium NN with lbfgs,Mixed NN with lbfgs,Big NN with lbfgs,Small NN with adam,Medium NN with adam,Mixed NN with adam,Big NN with adam,K-Neighbors (2 groups),K-Neighbors (3 groups),K-Neighbors (5 groups),K-Neighbors (8 groups),Linear Division SVC,Polynomial  Division SVC,RBF Division SVC,Naive bayes assuming Gaussian,Random Forest with gini (3 trees),Random Forest with gini (5 trees),Random Forest with gini (10 trees),Random Forest with entropy (3 trees),Random Forest with entropy (5 trees),Random Forest with entropy (10 trees)
25,0.8527131782945736,0.6201550387596899,0.8527131782945736,0.6201550387596899,0.6201550387596899,0.7596899224806202,0.6201550387596899,0.6201550387596899,0.6201550387596899,0.6201550387596899,0.6201550387596899,0.7674418604651163,0.8837209302325582,0.9147286821705426,0.8837209302325582,0.8217054263565892,0.7984496124031008,0.8992248062015504,0.8682170542635659,0.7829457364341085,0.8682170542635659,0.8837209302325582,0.8527131782945736,0.8217054263565892,0.9224806201550387,0.8837209302325582
26,0.6956521739130435,0.6622073578595318,0.6956521739130435,0.6622073578595318,0.6622073578595318,0.6755852842809364,0.6622073578595318,0.6655518394648829,0.6622073578595318,0.6521739130434783,0.6622073578595318,0.68561872909699,0.6454849498327759,0.6086956521739131,0.6086956521739131,0.6488294314381271,0.6622073578595318,0.6923076923076923,0.6822742474916388,0.6287625418060201,0.7157190635451505,0.7090301003344481,0.6755852842809364,0.7023411371237458,0.7023411371237458,0.7123745819397993
24,0.5849056603773585,0.5660377358490566,0.6037735849056604,0.5660377358490566,0.5849056603773585,0.5660377358490566,0.5660377358490566,0.5660377358490566,0.5471698113207547,0.5849056603773585,0.5660377358490566,0.5283018867924528,0.49056603773584906,0.49056603773584906,0.5471698113207547,0.5660377358490566,0.5660377358490566,0.6226415094339622,0.5849056603773585,0.6226415094339622,0.6792452830188679,0.5283018867924528,0.5283018867924528,0.5660377358490566,0.5471698113207547,0.6037735849056604
28,0.5416666666666666,0.625,0.5416666666666666,0.625,0.625,0.625,0.625,0.6666666666666666,0.5833333333333334,0.625,0.625,0.5,0.6666666666666666,0.6666666666666666,0.625,0.625,0.5833333333333334,0.5416666666666666,0.6666666666666666,0.6666666666666666,0.625,0.5416666666666666,0.5,0.5416666666666666,0.5833333333333334,0.625
34,0.7048611111111112,0.6666666666666666,0.7048611111111112,0.6666666666666666,0.6493055555555556,0.6770833333333334,0.6666666666666666,0.6388888888888888,0.6666666666666666,0.6631944444444444,0.6666666666666666,0.6493055555555556,0.8159722222222222,0.7847222222222222,0.7881944444444444,0.7708333333333334,0.6666666666666666,0.8020833333333334,0.8194444444444444,0.6180555555555556,0.7673611111111112,0.8263888888888888,0.8055555555555556,0.7986111111111112,0.7673611111111112,0.7604166666666666
29,0.7087378640776699,0.6747572815533981,0.7087378640776699,0.6747572815533981,0.7038834951456311,0.7378640776699029,0.6747572815533981,0.6699029126213593,0.6796116504854369,0.6844660194174758,0.6747572815533981,0.7087378640776699,0.7766990291262136,0.7766990291262136,0.7524271844660194,0.7281553398058253,0.7281553398058253,0.7864077669902912,0.8058252427184466,0.6893203883495146,0.8009708737864077,0.8592233009708737,0.8203883495145631,0.7912621359223301,0.7815533980582524,0.8106796116504854
38,0.7169811320754716,0.6792452830188679,0.7169811320754716,0.6792452830188679,0.6792452830188679,0.7035040431266847,0.6792452830188679,0.6738544474393531,0.6792452830188679,0.6738544474393531,0.6792452830188679,0.6792452830188679,0.8005390835579514,0.7493261455525606,0.7223719676549866,0.6900269541778976,0.7008086253369272,0.8247978436657682,0.8301886792452831,0.6900269541778976,0.8221024258760108,0.8194070080862533,0.8194070080862533,0.7951482479784366,0.8113207547169812,0.816711590296496
32,0.65,0.6,0.65,0.6,0.6,0.6,0.6,0.57,0.59,0.57,0.6,0.64,0.74,0.78,0.67,0.64,0.61,0.78,0.78,0.54,0.82,0.78,0.89,0.82,0.8,0.92
35,0.9047619047619048,0.5555555555555556,0.9047619047619048,0.9047619047619048,0.8253968253968254,0.8888888888888888,0.5555555555555556,0.8412698412698413,0.6507936507936508,0.5555555555555556,0.5555555555555556,0.8888888888888888,0.9841269841269841,0.9841269841269841,1.0,0.8888888888888888,0.8095238095238095,0.873015873015873,0.9047619047619048,0.873015873015873,0.9682539682539683,0.9841269841269841,0.9682539682539683,1.0,1.0,1.0
36,0.6545454545454545,0.6,0.6545454545454545,0.6,0.7090909090909091,0.7272727272727273,0.6,0.6,0.6,0.6181818181818182,0.6,0.7454545454545455,0.7090909090909091,0.7636363636363637,0.6909090909090909,0.6545454545454545,0.7272727272727273,0.8363636363636363,0.8363636363636363,0.7272727272727273,0.8545454545454545,0.9272727272727272,0.9272727272727272,0.8727272727272727,0.9454545454545454,0.9090909090909091
40,0.903448275862069,0.896551724137931,0.903448275862069,0.896551724137931,0.896551724137931,0.6689655172413793,0.5310344827586206,0.8689655172413793,0.5310344827586206,0.593103448275862,0.8551724137931035,0.5310344827586206,0.9655172413793104,0.9793103448275862,0.9310344827586207,0.9241379310344827,0.9241379310344827,0.896551724137931,0.9241379310344827,0.8275862068965517,0.8275862068965517,0.903448275862069,0.9241379310344827,0.9103448275862069,0.9172413793103448,0.9172413793103448
37,0.6923076923076923,0.5769230769230769,0.6923076923076923,0.5769230769230769,0.5769230769230769,0.6538461538461539,0.5769230769230769,0.5961538461538461,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.6730769230769231,0.8076923076923077,0.8269230769230769,0.7307692307692307,0.5769230769230769,0.6923076923076923,0.8846153846153846,0.8461538461538461,0.6153846153846154,0.9038461538461539,0.8461538461538461,0.9615384615384616,0.8269230769230769,0.9230769230769231,0.9807692307692307
52,0.6033254156769596,0.6912114014251781,0.7125890736342043,0.6912114014251781,0.6912114014251781,0.6080760095011877,0.6912114014251781,0.6223277909738717,0.6912114014251781,0.6555819477434679,0.6912114014251781,0.6579572446555819,0.6579572446555819,0.6484560570071259,0.6437054631828979,0.672209026128266,0.6912114014251781,0.7197149643705463,0.6793349168646081,0.5629453681710214,0.6935866983372921,0.669833729216152,0.6413301662707839,0.6508313539192399,0.6793349168646081,0.6888361045130641
54,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
53,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.625,0.5625,0.4375,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5,0.5625,0.5625,0.4375,0.5,0.5625
47,0.7264,0.7136,0.7264,0.7136,0.7136,0.7056,0.7136,0.7088,0.7136,0.7008,0.7136,0.704,0.6976,0.656,0.68,0.696,0.7136,0.7184,0.7264,0.6096,0.7248,0.7392,0.736,0.7248,0.728,0.7376
43,0.6103896103896104,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6233766233766234,0.6363636363636364,0.6363636363636364,0.38961038961038963,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.5064935064935064,0.5454545454545454,0.6233766233766234,0.5714285714285714,0.6493506493506493,0.6493506493506493,0.4935064935064935,0.6233766233766234,0.6883116883116883,0.6493506493506493,0.6103896103896104,0.5714285714285714,0.6753246753246753
44,0.675,0.645,0.675,0.645,0.645,0.68,0.645,0.73,0.645,0.7,0.645,0.735,0.62,0.605,0.615,0.645,0.685,0.685,0.7,0.69,0.715,0.69,0.695,0.58,0.755,0.76
46,0.6190476190476191,0.6666666666666666,0.6190476190476191,0.6190476190476191,0.5238095238095238,0.5714285714285714,0.6666666666666666,0.6190476190476191,0.6190476190476191,0.6666666666666666,0.6666666666666666,0.6190476190476191,0.5714285714285714,0.5714285714285714,0.6190476190476191,0.6666666666666666,0.5714285714285714,0.6190476190476191,0.6666666666666666,0.6666666666666666,0.7619047619047619,0.7619047619047619,0.7142857142857143,0.8095238095238095,0.47619047619047616,0.6666666666666666
48,0.7307692307692307,0.6153846153846154,0.6923076923076923,0.7307692307692307,0.6153846153846154,0.7307692307692307,0.6153846153846154,0.7692307692307693,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.8076923076923077,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.7692307692307693,0.6923076923076923,0.6923076923076923,0.6153846153846154,0.6153846153846154,0.7307692307692307,0.6923076923076923,0.6923076923076923,0.7307692307692307,0.7692307692307693
50,0.7555555555555555,0.6333333333333333,0.7555555555555555,0.6333333333333333,0.6666666666666666,0.7333333333333333,0.6333333333333333,0.7444444444444445,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.7444444444444445,0.6222222222222222,0.5444444444444444,0.6222222222222222,0.6333333333333333,0.7333333333333333,0.6666666666666666,0.8,0.7111111111111111,0.7444444444444445,0.6777777777777778,0.7888888888888889,0.6222222222222222,0.7222222222222222,0.6666666666666666
51,0.6666666666666666,0.625,0.6666666666666666,0.625,0.6458333333333334,0.7083333333333334,0.625,0.625,0.625,0.625,0.625,0.5416666666666666,0.625,0.6875,0.5625,0.5416666666666666,0.6875,0.625,0.6041666666666666,0.5833333333333334,0.6666666666666666,0.7083333333333334,0.75,0.7083333333333334,0.6458333333333334,0.7708333333333334
