player,Tree with gini,Tree with gini and impurity decrease,Tree with entropy,Tree with entropy and impurity decrease,Small NN with lbfgs,Medium NN with lbfgs,Mixed NN with lbfgs,Big NN with lbfgs,Small NN with adam,Medium NN with adam,Mixed NN with adam,Big NN with adam,K-Neighbors (2 groups),K-Neighbors (3 groups),K-Neighbors (5 groups),K-Neighbors (8 groups),Linear Division SVC,Polynomial  Division SVC,RBF Division SVC,Naive bayes assuming Gaussian,Random Forest with gini (3 trees),Random Forest with gini (5 trees),Random Forest with gini (10 trees),Random Forest with entropy (3 trees),Random Forest with entropy (5 trees),Random Forest with entropy (10 trees)
23,0.7546082949308756,0.6693548387096774,0.7546082949308756,0.7096774193548387,0.7811059907834101,0.7638248847926268,0.6693548387096774,0.7684331797235023,0.6693548387096774,0.7788018433179723,0.6693548387096774,0.793778801843318,0.7672811059907834,0.7338709677419355,0.7050691244239631,0.7223502304147466,0.7799539170506913,0.8271889400921659,0.815668202764977,0.5069124423963134,0.8248847926267281,0.8064516129032258,0.826036866359447,0.7995391705069125,0.8225806451612904,0.8271889400921659
25,0.6814516129032258,0.6491935483870968,0.6814516129032258,0.5282258064516129,0.5161290322580645,0.6048387096774194,0.6491935483870968,0.6491935483870968,0.6491935483870968,0.6491935483870968,0.6491935483870968,0.6491935483870968,0.5483870967741935,0.4475806451612903,0.5201612903225806,0.5564516129032258,0.6653225806451613,0.47580645161290325,0.5362903225806451,0.5282258064516129,0.6411290322580645,0.6895161290322581,0.5120967741935484,0.6411290322580645,0.7258064516129032,0.7096774193548387
26,0.6057692307692307,0.6185897435897436,0.6057692307692307,0.6185897435897436,0.6185897435897436,0.6057692307692307,0.6185897435897436,0.6314102564102564,0.6185897435897436,0.6121794871794872,0.6185897435897436,0.6378205128205128,0.5961538461538461,0.5641025641025641,0.5512820512820513,0.5993589743589743,0.6185897435897436,0.6826923076923077,0.6891025641025641,0.483974358974359,0.6602564102564102,0.657051282051282,0.6314102564102564,0.6314102564102564,0.6282051282051282,0.6987179487179487
24,0.6547619047619048,0.6190476190476191,0.6547619047619048,0.6190476190476191,0.5952380952380952,0.6547619047619048,0.6190476190476191,0.5714285714285714,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6428571428571429,0.6190476190476191,0.5357142857142857,0.6309523809523809,0.5952380952380952,0.6309523809523809,0.6666666666666666,0.6428571428571429,0.7142857142857143,0.7142857142857143,0.6547619047619048,0.6428571428571429,0.7738095238095238,0.6547619047619048,0.7380952380952381
28,0.6666666666666666,0.6363636363636364,0.6666666666666666,0.6363636363636364,0.7272727272727273,0.6363636363636364,0.6363636363636364,0.6666666666666666,0.6060606060606061,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6060606060606061,0.6363636363636364,0.6363636363636364,0.6666666666666666,0.6363636363636364,0.6363636363636364,0.6666666666666666,0.6666666666666666,0.696969696969697,0.6060606060606061,0.5454545454545454,0.696969696969697,0.6363636363636364
34,0.7087378640776699,0.6763754045307443,0.7087378640776699,0.6763754045307443,0.6731391585760518,0.6472491909385113,0.6763754045307443,0.6763754045307443,0.6763754045307443,0.6666666666666666,0.6763754045307443,0.6148867313915858,0.8414239482200647,0.8122977346278317,0.7864077669902912,0.7669902912621359,0.6763754045307443,0.8122977346278317,0.8025889967637541,0.459546925566343,0.7411003236245954,0.7928802588996764,0.8058252427184466,0.7766990291262136,0.7572815533980582,0.7702265372168284
29,0.851145038167939,0.6412213740458015,0.851145038167939,0.6412213740458015,0.7061068702290076,0.8206106870229007,0.6412213740458015,0.816793893129771,0.6412213740458015,0.767175572519084,0.6412213740458015,0.7748091603053435,0.8625954198473282,0.851145038167939,0.8549618320610687,0.7938931297709924,0.8244274809160306,0.8893129770992366,0.8969465648854962,0.5763358778625954,0.8702290076335878,0.8969465648854962,0.9198473282442748,0.8893129770992366,0.9083969465648855,0.9198473282442748
38,0.7265415549597856,0.6487935656836461,0.7265415549597856,0.6487935656836461,0.6487935656836461,0.774798927613941,0.6487935656836461,0.7935656836461126,0.646112600536193,0.7211796246648794,0.6487935656836461,0.7882037533512064,0.8176943699731903,0.7989276139410187,0.7774798927613941,0.7506702412868632,0.7533512064343163,0.8552278820375335,0.8471849865951743,0.514745308310992,0.8445040214477212,0.8498659517426274,0.8659517426273459,0.8337801608579088,0.8445040214477212,0.8471849865951743
32,0.873015873015873,0.6984126984126984,0.873015873015873,0.8063492063492064,0.8539682539682539,0.7396825396825397,0.6984126984126984,0.6984126984126984,0.6984126984126984,0.7587301587301587,0.6984126984126984,0.8666666666666667,0.9206349206349206,0.9047619047619048,0.873015873015873,0.8031746031746032,0.8666666666666667,0.9301587301587302,0.9206349206349206,0.8063492063492064,0.9365079365079365,0.9238095238095239,0.9714285714285714,0.9079365079365079,0.8920634920634921,0.9619047619047619
35,0.9230769230769231,0.5384615384615384,0.9230769230769231,0.5384615384615384,0.9384615384615385,0.9076923076923077,0.5384615384615384,0.9230769230769231,0.6461538461538462,0.5384615384615384,0.5384615384615384,0.9076923076923077,0.9846153846153847,0.9846153846153847,0.9846153846153847,0.8461538461538461,0.9230769230769231,0.8615384615384616,0.9076923076923077,0.47692307692307695,0.9692307692307692,1.0,1.0,0.9538461538461539,1.0,0.9846153846153847
36,0.7727272727272727,0.6363636363636364,0.7727272727272727,0.6363636363636364,0.6363636363636364,0.8863636363636364,0.6363636363636364,0.8409090909090909,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.9090909090909091,0.875,0.8522727272727273,0.8295454545454546,0.8068181818181818,0.8409090909090909,0.9318181818181818,0.8977272727272727,0.7159090909090909,0.9545454545454546,0.9431818181818182,0.9772727272727273,0.9204545454545454,0.9204545454545454,0.9772727272727273
40,0.9316770186335404,0.9254658385093167,0.9316770186335404,0.9254658385093167,0.9192546583850931,0.9440993788819876,0.5341614906832298,0.9006211180124224,0.5341614906832298,0.8757763975155279,0.5341614906832298,0.9192546583850931,0.9627329192546584,0.9627329192546584,0.937888198757764,0.9192546583850931,0.9440993788819876,0.9565217391304348,0.937888198757764,0.84472049689441,0.9316770186335404,0.9316770186335404,0.9503105590062112,0.9192546583850931,0.9316770186335404,0.9565217391304348
37,0.65,0.625,0.65,0.6625,0.625,0.6125,0.625,0.65,0.375,0.625,0.625,0.7125,0.7875,0.7375,0.675,0.65,0.775,0.8375,0.8125,0.6625,0.875,0.9125,0.8875,0.85,0.8125,0.875
52,0.7203252032520325,0.7008130081300813,0.7203252032520325,0.7008130081300813,0.7008130081300813,0.6943089430894309,0.7008130081300813,0.608130081300813,0.7008130081300813,0.6487804878048781,0.7008130081300813,0.6520325203252032,0.6650406504065041,0.6308943089430894,0.6699186991869919,0.6780487804878049,0.6422764227642277,0.6536585365853659,0.6650406504065041,0.5219512195121951,0.697560975609756,0.71869918699187,0.7105691056910569,0.6943089430894309,0.6861788617886179,0.6991869918699187
54,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.45454545454545453,0.7272727272727273,0.6363636363636364,0,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.8181818181818182,0.5454545454545454,0.5454545454545454
53,0.42105263157894735,0.47368421052631576,0.42105263157894735,0.42105263157894735,0.47368421052631576,0.5789473684210527,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.5789473684210527,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.5263157894736842,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.631578947368421,0.47368421052631576,0.5263157894736842,0.47368421052631576,0.5789473684210527,0.47368421052631576
47,0.7183288409703504,0.7183288409703504,0.7183288409703504,0.7183288409703504,0.7183288409703504,0.7318059299191375,0.7183288409703504,0.7250673854447439,0.7183288409703504,0.7331536388140162,0.7183288409703504,0.7142857142857143,0.6900269541778976,0.660377358490566,0.6900269541778976,0.7008086253369272,0.7183288409703504,0.7371967654986523,0.7466307277628033,0.4555256064690027,0.7601078167115903,0.7493261455525606,0.7304582210242587,0.7466307277628033,0.7371967654986523,0.7520215633423181
43,0.7313432835820896,0.6940298507462687,0.7313432835820896,0.6940298507462687,0.6940298507462687,0.6716417910447762,0.6940298507462687,0.6940298507462687,0.31343283582089554,0.6940298507462687,0.6940298507462687,0.6567164179104478,0.7164179104477612,0.5895522388059702,0.6044776119402985,0.6865671641791045,0.7238805970149254,0.7014925373134329,0.7164179104477612,0.582089552238806,0.6865671641791045,0.6716417910447762,0.7164179104477612,0.6940298507462687,0.7611940298507462,0.6940298507462687
44,0.6563876651982379,0.6475770925110133,0.6740088105726872,0.6475770925110133,0.6475770925110133,0.7048458149779736,0.6475770925110133,0.6651982378854625,0.6475770925110133,0.7224669603524229,0.6475770925110133,0.7136563876651982,0.6387665198237885,0.6255506607929515,0.6299559471365639,0.6343612334801763,0.6916299559471366,0.6872246696035242,0.7180616740088106,0.6079295154185022,0.6519823788546255,0.7268722466960352,0.7136563876651982,0.6696035242290749,0.7268722466960352,0.7048458149779736
46,0.6923076923076923,0.6538461538461539,0.6923076923076923,0.6538461538461539,0.6538461538461539,0.6153846153846154,0.6538461538461539,0.6538461538461539,0.6538461538461539,0.6538461538461539,0.6538461538461539,0.5769230769230769,0.6538461538461539,0.6538461538461539,0.6538461538461539,0.6538461538461539,0.5,0.6153846153846154,0.6153846153846154,0.6923076923076923,0.46153846153846156,0.46153846153846156,0.6923076923076923,0.5,0.6538461538461539,0.7307692307692307
48,0.625,0.625,0.65625,0.625,0.65625,0.78125,0.625,0.75,0.625,0.625,0.625,0.71875,0.625,0.625,0.625,0.625,0.75,0.65625,0.71875,0.625,0.65625,0.6875,0.625,0.5625,0.6875,0.65625
50,0.7607361963190185,0.6687116564417178,0.7607361963190185,0.6687116564417178,0.7730061349693251,0.7361963190184049,0.6687116564417178,0.7607361963190185,0.6687116564417178,0.6809815950920245,0.6687116564417178,0.7914110429447853,0.6932515337423313,0.6503067484662577,0.6380368098159509,0.6503067484662577,0.7791411042944786,0.7914110429447853,0.7914110429447853,0.7300613496932515,0.7607361963190185,0.7484662576687117,0.7239263803680982,0.7177914110429447,0.7730061349693251,0.7423312883435583
51,0.6666666666666666,0.6444444444444445,0.6666666666666666,0.6222222222222222,0.6444444444444445,0.6444444444444445,0.6444444444444445,0.6444444444444445,0.6444444444444445,0.6444444444444445,0.6444444444444445,0.7111111111111111,0.5666666666666667,0.5444444444444444,0.6,0.6333333333333333,0.6777777777777778,0.7222222222222222,0.7444444444444445,0.6222222222222222,0.7444444444444445,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.7555555555555555,0.7111111111111111
