0, 2248, 2, 0, 2020-11-26 05:33:48 UTC
1, 2244, 1, 0, 2020-11-26 05:33:52 UTC
2, 2240, 1, 0, 2020-11-26 05:33:53 UTC
3, 2236, 3, 0, 2020-11-26 05:33:55 UTC
4, 2237, 1, 0, 2020-11-26 05:33:59 UTC
5, 2249, 1, 3, 2020-11-26 05:34:05 UTC
6, 2250, 3, 0, 2020-11-26 05:34:07 UTC
7, 2251, 0, 0, 2020-11-26 05:34:09 UTC
8, 2245, 0, 1, 2020-11-26 05:34:11 UTC
9, 2246, 3, 2, 2020-11-26 05:34:14 UTC
10, 2247, 2, 0, 2020-11-26 05:34:17 UTC
11, 2238, -1, 0, 2020-11-26 05:34:22 UTC
12, 2238, 2, 2, 2020-11-26 05:34:26 UTC
