0, 1987, 2, 0, 2020-11-26 05:16:22 UTC
1, 1983, 1, 0, 2020-11-26 05:16:24 UTC
2, 1979, 3, 0, 2020-11-26 05:16:26 UTC
3, 1991, -1, 0, 2020-11-26 05:16:34 UTC
4, 1984, 3, 0, 2020-11-26 05:16:36 UTC
5, 1991, 3, 0, 2020-11-26 05:16:40 UTC
6, 1980, 0, 0, 2020-11-26 05:16:42 UTC
7, 1992, -1, 0, 2020-11-26 05:16:44 UTC
8, 1988, 3, 0, 2020-11-26 05:16:49 UTC
9, 1989, -1, 0, 2020-11-26 05:16:52 UTC
10, 1992, -1, 0, 2020-11-26 05:16:54 UTC
11, 1992, 0, 0, 2020-11-26 05:16:57 UTC
12, 1994, -1, 0, 2020-11-26 05:16:59 UTC
13, 1989, -1, 0, 2020-11-26 05:17:05 UTC
14, 1985, 2, 0, 2020-11-26 05:17:08 UTC
15, 1981, 1, 0, 2020-11-26 05:17:11 UTC
16, 1982, 2, 0, 2020-11-26 05:17:14 UTC
17, 1986, 0, 0, 2020-11-26 05:17:17 UTC
18, 1989, -1, 0, 2020-11-26 05:17:21 UTC
19, 1993, 1, 0, 2020-11-26 05:17:24 UTC
20, 1989, 1, 0, 2020-11-26 05:17:26 UTC
21, 1990, 0, 0, 2020-11-26 05:17:28 UTC
22, 1994, 2, 0, 2020-11-26 05:17:30 UTC
