0, 1659, -1, 0, 2021-04-22 21:32:10 UTC
1, 1667, -1, 0, 2021-04-22 21:32:20 UTC
2, 1659, 0, 0, 2021-04-22 21:32:20 UTC
3, 1667, 0, 0, 2021-04-22 21:32:21 UTC
4, 1671, 3, 0, 2021-04-22 21:32:29 UTC
6, 1660, 1, 0, 2021-04-22 21:32:48 UTC
7, 1668, 1, 0, 2021-04-22 21:32:51 UTC
8, 1672, 1, 0, 2021-04-22 21:33:10 UTC
9, 1664, 1, 0, 2021-04-22 21:33:12 UTC
10, 1669, -1, 0, 2021-04-22 21:33:20 UTC
11, 1661, 3, 0, 2021-04-22 21:33:27 UTC
12, 1669, 3, 0, 2021-04-22 21:33:27 UTC
13, 1673, 0, 0, 2021-04-22 21:33:43 UTC
14, 1665, 3, 0, 2021-04-22 21:33:46 UTC
15, 1666, 0, 0, 2021-04-22 21:33:50 UTC
16, 1662, 2, 0, 2021-04-22 21:33:59 UTC
17, 1670, 2, 0, 2021-04-22 21:34:02 UTC
18, 1674, 2, 0, 2021-04-22 21:34:11 UTC
