0, 2566, 4, 0, 2021-04-22 21:48:12 UTC
1, 2571, 3, 0, 2021-04-22 21:48:14 UTC
2, 2567, 3, 0, 2021-04-22 21:48:16 UTC
3, 2556, 3, 0, 2021-04-22 21:48:23 UTC
4, 2572, 4, 0, 2021-04-22 21:48:32 UTC
5, 2561, 0, 0, 2021-04-22 21:48:34 UTC
6, 2573, 2, 0, 2021-04-22 21:48:56 UTC
7, 2562, 2, 0, 2021-04-22 21:48:58 UTC
8, 2557, 4, 0, 2021-04-22 21:49:10 UTC
9, 2574, 0, 0, 2021-04-22 21:49:24 UTC
10, 2568, 1, 0, 2021-04-22 21:49:40 UTC
11, 2563, 1, 0, 2021-04-22 21:49:46 UTC
12, 2558, -1, 0, 2021-04-22 21:50:02 UTC
13, 2569, 0, 0, 2021-04-22 21:50:04 UTC
14, 2558, 0, 0, 2021-04-22 21:50:07 UTC
15, 2570, 2, 0, 2021-04-22 21:50:22 UTC
16, 2575, 1, 0, 2021-04-22 21:50:32 UTC
17, 2564, 3, 0, 2021-04-22 21:50:36 UTC
18, 2565, 4, 0, 2021-04-22 21:50:39 UTC
19, 2559, 2, 0, 2021-04-22 21:50:42 UTC
20, 2560, 1, 0, 2021-04-22 21:50:44 UTC
