0, 1535, 3, 0, 2021-04-22 21:27:58 UTC
1, 1543, 0, 0, 2021-04-22 21:28:01 UTC
2, 1531, 0, 0, 2021-04-22 21:28:03 UTC
3, 1539, 0, 0, 2021-04-22 21:28:13 UTC
4, 1544, 2, 0, 2021-04-22 21:28:19 UTC
5, 1532, 3, 0, 2021-04-22 21:28:27 UTC
6, 1536, 2, 0, 2021-04-22 21:28:34 UTC
7, 1537, 1, 0, 2021-04-22 21:28:37 UTC
8, 1533, 1, 0, 2021-04-22 21:28:40 UTC
9, 1538, 0, 0, 2021-04-22 21:28:44 UTC
10, 1540, 2, 0, 2021-04-22 21:28:50 UTC
11, 1534, 2, 0, 2021-04-22 21:28:53 UTC
12, 1545, 3, 0, 2021-04-22 21:29:02 UTC
13, 1541, 3, 0, 2021-04-22 21:29:04 UTC
14, 1546, 1, 0, 2021-04-22 21:29:08 UTC
15, 1542, 0, 0, 2021-04-22 21:29:11 UTC
16, 1542, 1, 0, 2021-04-22 21:29:16 UTC
