0, 2121, 2, 0, 2021-04-22 21:38:12 UTC
1, 2131, 3, 0, 2021-04-22 21:38:19 UTC
2, 2122, 3, 0, 2021-04-22 21:38:29 UTC
3, 2116, 1, 0, 2021-04-22 21:38:34 UTC
4, 2123, 1, 0, 2021-04-22 21:38:53 UTC
5, 2117, 3, 0, 2021-04-22 21:39:22 UTC
6, 2118, 2, 0, 2021-04-22 21:39:30 UTC
7, 2132, 4, 0, 2021-04-22 21:39:36 UTC
8, 2119, -1, 0, 2021-04-22 21:39:49 UTC
9, 2126, 3, 0, 2021-04-22 21:39:57 UTC
10, 2127, 2, 0, 2021-04-22 21:40:03 UTC
11, 2133, 2, 0, 2021-04-22 21:40:16 UTC
12, 2128, 0, 0, 2021-04-22 21:40:20 UTC
13, 2134, 0, 0, 2021-04-22 21:40:23 UTC
14, 2124, 4, 0, 2021-04-22 21:40:45 UTC
15, 2119, 4, 0, 2021-04-22 21:40:58 UTC
16, 2125, 0, 0, 2021-04-22 21:41:01 UTC
17, 2129, 4, 0, 2021-04-22 21:41:08 UTC
18, 2135, 1, 0, 2021-04-22 21:41:17 UTC
19, 2130, 1, 0, 2021-04-22 21:41:20 UTC
20, 2120, 0, 0, 2021-04-22 21:41:23 UTC
