0, 2412, 1, 0, 2021-04-22 20:12:37 UTC
1, 2420, 2, 0, 2021-04-22 20:12:38 UTC
2, 2424, 2, 0, 2021-04-22 20:12:41 UTC
3, 2416, 2, 0, 2021-04-22 20:12:43 UTC
4, 2421, 1, 0, 2021-04-22 20:13:01 UTC
5, 2413, 0, 0, 2021-04-22 20:13:05 UTC
6, 2422, 0, 0, 2021-04-22 20:13:09 UTC
7, 2425, 3, 0, 2021-04-22 20:13:23 UTC
8, 2426, 1, 0, 2021-04-22 20:13:32 UTC
9, 2417, 3, 0, 2021-04-22 20:13:36 UTC
10, 2418, 1, 0, 2021-04-22 20:15:01 UTC
11, 2427, 0, 0, 2021-04-22 20:15:10 UTC
12, 2414, 3, 0, 2021-04-22 20:15:19 UTC
13, 2423, 3, 0, 2021-04-22 20:15:22 UTC
14, 2415, 2, 0, 2021-04-22 20:15:25 UTC
15, 2419, 0, 0, 2021-04-22 20:15:27 UTC
