0, 1543, 0, 0, 2021-04-22 19:54:08 UTC
1, 1544, -1, 0, 2021-04-22 19:54:12 UTC
2, 1535, 3, 0, 2021-04-22 19:54:14 UTC
3, 1539, 0, 0, 2021-04-22 19:54:18 UTC
4, 1531, 0, 0, 2021-04-22 19:54:22 UTC
5, 1544, -1, 0, 2021-04-22 19:54:26 UTC
6, 1540, -1, 0, 2021-04-22 19:54:34 UTC
7, 1544, 2, 0, 2021-04-22 19:54:39 UTC
8, 1540, 2, 0, 2021-04-22 19:54:48 UTC
9, 1536, 2, 0, 2021-04-22 19:54:51 UTC
10, 1545, 3, 0, 2021-04-22 19:55:10 UTC
11, 1532, 3, 0, 2021-04-22 19:55:14 UTC
12, 1541, 3, 0, 2021-04-22 19:55:17 UTC
13, 1546, 1, 0, 2021-04-22 19:55:32 UTC
14, 1533, 1, 0, 2021-04-22 19:55:41 UTC
15, 1542, 1, 0, 2021-04-22 19:55:46 UTC
16, 1534, 2, 0, 2021-04-22 19:55:49 UTC
17, 1537, 1, 0, 2021-04-22 19:56:00 UTC
