0, 2384, 3, 0, 2020-11-10 20:56:50 UTC
1, 2380, 0, 0, 2020-11-10 20:56:52 UTC
2, 2385, -1, 0, 2020-11-10 20:56:55 UTC
3, 2388, 1, 0, 2020-11-10 20:56:58 UTC
4, 2392, -1, 0, 2020-11-10 20:57:01 UTC
5, 2392, 1, 1, 2020-11-10 20:57:09 UTC
6, 2393, 0, 0, 2020-11-10 20:57:11 UTC
7, 2394, -1, 0, 2020-11-10 20:57:17 UTC
8, 2389, 2, 0, 2020-11-10 20:57:24 UTC
9, 2381, 2, 1, 2020-11-10 20:57:28 UTC
10, 2382, 1, 0, 2020-11-10 20:57:32 UTC
11, 2394, -1, 0, 2020-11-10 20:57:39 UTC
12, 2390, -1, 0, 2020-11-10 20:57:41 UTC
13, 2394, 3, 0, 2020-11-10 20:57:43 UTC
14, 2390, -1, 0, 2020-11-10 20:57:47 UTC
15, 2383, -1, 0, 2020-11-10 20:57:48 UTC
16, 2390, -1, 0, 2020-11-10 20:57:52 UTC
17, 2385, -1, 0, 2020-11-10 20:57:57 UTC
18, 2386, -1, 0, 2020-11-10 20:57:59 UTC
19, 2385, 1, 3, 2020-11-10 20:58:01 UTC
20, 2383, -1, 0, 2020-11-10 20:58:10 UTC
21, 2386, 2, 0, 2020-11-10 20:58:19 UTC
22, 2395, -1, 0, 2020-11-10 20:58:24 UTC
23, 2390, 3, 0, 2020-11-10 20:58:29 UTC
24, 2383, -1, 0, 2020-11-10 20:58:31 UTC
25, 2387, -1, 0, 2020-11-10 20:58:32 UTC
26, 2391, -1, 0, 2020-11-10 20:58:37 UTC
27, 2387, 0, 0, 2020-11-10 20:58:38 UTC
28, 2395, 2, 0, 2020-11-10 20:58:42 UTC
29, 2391, -1, 0, 2020-11-10 20:58:43 UTC
30, 2383, 3, 0, 2020-11-10 20:58:46 UTC
31, 2391, 0, 0, 2020-11-10 20:58:49 UTC
