0, 1531, 0, 0, 2020-11-18 05:41:04 UTC
1, 1532, 3, 0, 2020-11-18 05:41:16 UTC
2, 1535, 3, 1, 2020-11-18 05:41:21 UTC
3, 1533, 1, 0, 2020-11-18 05:41:27 UTC
4, 1534, -1, 0, 2020-11-18 05:41:35 UTC
5, 1534, 2, 0, 2020-11-18 05:41:38 UTC
6, 1536, 2, 1, 2020-11-18 05:41:43 UTC
7, 1537, 1, 0, 2020-11-18 05:41:51 UTC
8, 1538, 0, 0, 2020-11-18 05:41:56 UTC
9, 1539, 0, 2, 2020-11-18 05:42:01 UTC
10, 1543, 0, 3, 2020-11-18 05:42:03 UTC
11, 1540, 2, 2, 2020-11-18 05:42:07 UTC
12, 1541, 3, 0, 2020-11-18 05:42:11 UTC
13, 1542, 1, 0, 2020-11-18 05:42:16 UTC
14, 1544, 2, 2, 2020-11-18 05:42:24 UTC
